,question_id,image,question,gt_ans,pred_ans,full_answer,judge,image_id,cluster_id,vqa_acc,pred_ans_CLUSTER,cluster_id_CLUSTER,vqa_acc_CLUSTER
6852,201826699,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n59627.jpg,Which kind of animal is looking up?,elephant,elephant,The animal is an elephant.,1,n59627.jpg,1,1,elephant,3,1
6853,201879329,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n290409.jpg,The logo in front of the truck is which color?,red,blue,The logo is red.,0,n290409.jpg,1,0,blue,2,0
6854,201826694,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n59627.jpg,What kind of animal is large?,elephant,elephant,The animal is an elephant.,1,n59627.jpg,1,1,elephant,3,1
6855,201826690,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n59627.jpg,What animal is this?,elephant,elephant,This is an elephant.,1,n59627.jpg,1,1,elephant,3,1
6856,20151475,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n313060.jpg,Is there a brown bag or umbrella?,yes,no,"Yes, there is a brown bag.",0,n313060.jpg,1,0,no,2,0
6857,202024894,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n369595.jpg,Is the green park small or large?,large,large,The park is large.,1,n369595.jpg,1,1,large,2,1
6858,202119209,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n544255.jpg,Who is on the elephant?,man,a man,The man is on the elephant.,0,n544255.jpg,1,1,man,3,1
6859,20883250,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n159284.jpg,Is the cap old and blue?,no,no,"No, the cap is blue but new.",1,n159284.jpg,1,1,no,2,1
6860,20883257,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n159284.jpg,Is that cap blue or tan?,blue,blue,The cap is blue.,1,n159284.jpg,1,1,blue,3,1
6861,202119200,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n544255.jpg,Who is under the umbrella?,man,a man,The man is under the umbrella.,0,n544255.jpg,1,1,a man,2,1
6862,201346304,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n131634.jpg,Does the seat have a different color than the street?,no,yes,"No, both the seat and the street are black.",0,n131634.jpg,1,0,yes,2,0
6863,20342394,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n16425.jpg,Is the bus to the right of the other bus red and large?,no,no,"No, the bus is large but blue.",1,n16425.jpg,1,1,no,2,1
6864,20744266,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n562105.jpg,The dirt has what color?,brown,brown,The dirt is brown.,1,n562105.jpg,1,1,brown,2,1
6865,201322742,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n311910.jpg,What sign is in the scene?,street sign,groupon,The sign is a street sign.,0,n311910.jpg,1,0,groupon,2,0
6866,201322743,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n311910.jpg,What sign is it?,street sign,bus,The sign is a street sign.,0,n311910.jpg,1,0,rainbow,2,0
6867,20480371,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n520071.jpg,Which kind of animal is tail?,cat,cat,The animal is a cat.,1,n520071.jpg,1,1,cat,3,1
6868,201873620,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n309148.jpg,What vehicle does the professional person sit inside of?,fire truck,fire truck,The person sits inside the fire truck.,1,n309148.jpg,1,1,fire truck,2,1
6869,2053593,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n146555.jpg,Is the street dirty and paved?,yes,yes,"Yes, the street is dirty and paved.",1,n146555.jpg,1,1,yes,2,1
6870,201185707,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n494918.jpg,Is there a fence in front of the trees?,no,no,"No, there is a boy in front of the trees.",1,n494918.jpg,1,1,no,2,1
6871,2053598,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n146555.jpg,How clean is the street?,dirty,dirty,The street is dirty.,1,n146555.jpg,1,1,dirty,2,1
6872,201654496,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n6309.jpg,On which side of the photo is the old vehicle?,right,left side,The car is on the right of the image.,0,n6309.jpg,1,0,left side,2,0
6873,201322524,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n311910.jpg,Does the bus to the right of the car look metallic and colorful?,yes,yes,"Yes, the bus is metallic and colorful.",1,n311910.jpg,1,1,yes,2,1
6874,201322520,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n311910.jpg,"Which type of vehicle is not colorful, the car or the bus?",car,car,The car is not colorful.,1,n311910.jpg,1,1,car,2,1
6875,20287937,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n317260.jpg,On which side is the coach?,left,left side,The coach is on the left of the image.,0,n317260.jpg,1,1,left,2,1
6876,201704549,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n164272.jpg,Does the grass look tall and brown?,no,no,"No, the grass is tall but green.",1,n164272.jpg,1,1,no,3,1
6877,20978509,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n551964.jpg,What is the size of the motorcycle on the right side?,large,small,The motorcycle is large.,0,n551964.jpg,1,0,small,2,0
6878,20978503,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n551964.jpg,On which side of the image is the large motorcycle?,right,left side,The motorcycle is on the right of the image.,0,n551964.jpg,1,0,left,2,0
6879,201491089,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n86120.jpg,Are these white goats?,yes,no,"Yes, these are white goats.",0,n86120.jpg,1,0,no,3,0
6880,201491082,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n86120.jpg,Is there black goat or zebra?,no,goat,"No, there are goats but they are white.",0,n86120.jpg,1,0,goat,3,0
6881,202081004,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n314630.jpg,Is this a brick house?,no,no,"No, this is a wooden house.",1,n314630.jpg,1,1,no,2,1
6882,202110256,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n511881.jpg,What do you think is the sheep that is looking up doing?,standing,grazing,The sheep is standing.,0,n511881.jpg,1,0,grazing,3,0
6883,201109509,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n167164.jpg,What kind of vehicle is behind the vehicle that is below the signal light?,truck,truck,The vehicle is a truck.,1,n167164.jpg,1,1,truck,2,1
6884,201987479,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n501951.jpg,Who is wearing the helmet?,driver,the rider,The driver is wearing a helmet.,0,n501951.jpg,1,0,the rider,2,0
6885,201987478,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n501951.jpg,Who is wearing a helmet?,driver,the rider,The driver is wearing a helmet.,0,n501951.jpg,1,0,the man on the bike,2,0
6886,201654673,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n6309.jpg,What kind of animal is the fence in front of?,horse,horses,The fence is in front of the horse.,0,n6309.jpg,1,1,horses,3,1
6887,201407085,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n282607.jpg,Are there any black hats or gloves?,no,no,"No, there is a hat but it is white.",1,n282607.jpg,1,1,no,0,1
6888,201704674,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n164272.jpg,What animal is in front of the trees that look green?,cows,cow,The cows are in front of the trees.,0,n164272.jpg,1,0,cow,3,0
6889,202073157,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n219840.jpg,Is the animal to the left of the horses black and white and striped?,yes,yes,"Yes, the zebra is black and white and striped.",1,n219840.jpg,1,1,yes,3,1
6890,20473234,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n126891.jpg,What color is the jersey?,green,green,The jersey is green.,1,n126891.jpg,1,1,green,2,1
6891,2075239,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n469525.jpg,Do these animals all have the same type?,no,no,"No, there are both giraffes and deer.",1,n469525.jpg,1,1,no,3,1
6892,2017167,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n324908.jpg,Does the pasture seem to be tall?,no,no,"No, the pasture is short.",1,n324908.jpg,1,1,no,3,1
6893,20656922,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n486200.jpg,What is in front of the building that the antenna is on?,minivan,train tracks,The minivan is in front of the building.,0,n486200.jpg,1,0,traffic light,2,0
6894,20656924,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n486200.jpg,What's in front of the building?,minivan,traffic light,The minivan is in front of the building.,0,n486200.jpg,1,0,traffic light,2,0
6895,20656927,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n486200.jpg,What is the vehicle in front of the old building?,minivan,bus,The vehicle is a minivan.,0,n486200.jpg,1,0,bus,2,0
6896,20656929,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n486200.jpg,What vehicle is in front of the building?,minivan,bus,The vehicle is a minivan.,0,n486200.jpg,1,0,bus,2,0
6897,202208490,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n124651.jpg,Does the road look clean?,yes,no,"Yes, the road is clean.",0,n124651.jpg,1,0,no,2,0
6898,201055798,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n259002.jpg,What type of vehicle is that goal in front of?,car,bus,The goal is in front of the car.,0,n259002.jpg,1,0,bus,2,0
6899,202258190,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n216553.jpg,What is the brown animal?,horse,horse,The animal is a horse.,1,n216553.jpg,1,1,horse,3,1
6900,20482264,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n195249.jpg,Is the hat Nike and blue?,yes,yes,"Yes, the hat is Nike and blue.",1,n195249.jpg,1,1,yes,2,1
6901,20550383,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n579928.jpg,Are there either any black horses or zebras?,no,no,"No, there is a horse but it is light brown.",1,n579928.jpg,1,1,no,3,1
6902,20984448,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n12214.jpg,Is the skater Caucasian and young?,yes,no,"Yes, the skater is Caucasian and young.",0,n12214.jpg,1,0,yes,2,1
6903,201492366,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n9856.jpg,Is the tall tree behind the fence made of metal?,no,no,"No, the tree is in front of the fence.",1,n9856.jpg,1,1,no,2,1
6904,2058488,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n497658.jpg,Does the logo have small size and white color?,yes,no,"Yes, the logo is small and white.",0,n497658.jpg,1,0,no,2,0
6905,202158763,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n406334.jpg,Is the weather cloudy or clear?,clear,clear,It is clear.,1,n406334.jpg,1,1,clear,2,1
6906,20781896,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n317189.jpg,Does the jacket seem to be thick and white?,no,no,"No, the jacket is thick but green.",1,n317189.jpg,1,1,no,0,1
6907,20781899,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n317189.jpg,How thick is the jacket?,thick,thick,The jacket is thick.,1,n317189.jpg,1,1,thick,0,1
6908,20302832,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n318684.jpg,What color does the fence have?,black,white,The fence has black color.,0,n318684.jpg,1,0,white,2,0
6909,20786320,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n12404.jpg,Which color is the dirt?,dark,brown,The dirt is dark.,0,n12404.jpg,1,0,brown,3,0
6910,20245804,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n489190.jpg,"In which part of the image is the fence, the top or the bottom?",top,bottom,The fence is in the top of the image.,0,n489190.jpg,1,0,bottom,2,0
6911,201342160,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n157375.jpg,Do you see both doors and windows?,yes,yes,"Yes, there are both a door and a window.",1,n157375.jpg,1,1,yes,2,1
6912,201185066,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n95904.jpg,Is the umbrella blue and metallic?,yes,no,"Yes, the umbrella is blue and metallic.",0,n95904.jpg,1,0,no,2,0
6913,20330480,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n260521.jpg,What is the vehicle that the fence is in front of called?,car,bus,The vehicle is a car.,0,n260521.jpg,1,0,bus,2,0
6914,20330481,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n260521.jpg,What vehicle is the fence in front of?,car,car,The fence is in front of the car.,1,n260521.jpg,1,1,car,2,1
6915,20811126,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n167552.jpg,What animal is standing?,dog,dog,The animal is a dog.,1,n167552.jpg,1,1,dog,3,1
6916,20811125,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n167552.jpg,What is the animal that is standing?,dog,dog,The animal is a dog.,1,n167552.jpg,1,1,dog,3,1
6917,20811124,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n167552.jpg,What kind of animal is large?,dog,dog,The animal is a dog.,1,n167552.jpg,1,1,dog,3,1
6918,202042000,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n449058.jpg,Is there a red truck or bus?,no,no,"No, there is a truck but it is gold.",1,n449058.jpg,1,1,no,2,1
6919,202208351,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n124651.jpg,Are there both traffic signs and traffic lights in this image?,no,yes,"No, there is a traffic sign but no traffic lights.",0,n124651.jpg,1,0,yes,2,0
6920,201185391,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n95904.jpg,Do the trees that are made of wood seem to be short and green?,no,no,"No, the trees are green but tall.",1,n95904.jpg,1,1,no,2,1
6921,201951631,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n256120.jpg,Are the tents to the left of a van?,yes,yes,"Yes, the tents are to the left of a van.",1,n256120.jpg,1,1,yes,2,1
6922,20257256,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n441859.jpg,Which color is the water?,blue,blue,The water is blue.,1,n441859.jpg,1,1,blue,2,1
6923,201227973,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n154856.jpg,Does the car behind the van have large size and silver color?,no,yes,"No, the car is silver but small.",0,n154856.jpg,1,0,yes,2,0
6924,201227975,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n154856.jpg,What color is the car the van is in front of?,silver,white,The car is silver.,0,n154856.jpg,1,0,white,2,0
6925,201974569,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n274905.jpg,How fat are the pants?,thin,skinny,The pants are thin.,0,n274905.jpg,1,0,skinny,0,0
6926,2046684,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n71728.jpg,Are there any benches or bandages?,yes,no,"Yes, there is a bench.",0,n71728.jpg,1,0,no,2,0
6927,201654397,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n6309.jpg,Who is guiding the horse that is attached to the cart?,jockey,jockey,The jockey is guiding the horse.,1,n6309.jpg,1,1,jockey,2,1
6928,201654396,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n6309.jpg,Who is sitting in the cart?,jockey,two men,The jockey is sitting in the cart.,0,n6309.jpg,1,0,two men,2,0
6929,20724360,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n369970.jpg,"How do the trees on top of the ground look, wet or maybe dry?",wet,wet,The trees are wet.,1,n369970.jpg,1,1,wet,2,1
6930,20724362,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n369970.jpg,Are the tall trees on top of the ground?,yes,yes,"Yes, the trees are on top of the ground.",1,n369970.jpg,1,1,yes,2,1
6931,20344938,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n560243.jpg,What's the lawn in front of?,plants,fence,The lawn is in front of the plants.,0,n560243.jpg,1,0,tennis court,2,0
6932,20724369,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n369970.jpg,Does the forest look tall and green?,yes,yes,"Yes, the forest is tall and green.",1,n369970.jpg,1,1,yes,2,1
6933,201185938,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n494918.jpg,What are the trees growing behind of?,ground,the boy,The trees are growing behind the ground.,0,n494918.jpg,1,0,the boy,2,0
6934,20536092,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n410476.jpg,What kind of animal is not narrow?,bison,giraffe,The animal is a bison.,0,n410476.jpg,1,0,giraffe,3,0
6935,201185933,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n494918.jpg,What is growing behind the ground?,trees,grass,The trees are growing behind the ground.,0,n494918.jpg,1,0,grass,2,0
6936,20300592,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n208302.jpg,Is there any rocky grass or sand?,no,no,"No, there is grass but it is grassy.",1,n208302.jpg,1,1,no,3,1
6937,202133801,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n412144.jpg,What's the fence made of?,metal,wood,The fence is made of metal.,0,n412144.jpg,1,0,wood,2,0
6938,20901959,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n28792.jpg,Is the umbrella to the left of the other umbrella brown and square?,no,no,"No, the umbrella is brown but round.",1,n28792.jpg,1,1,no,0,1
6939,20287855,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n317260.jpg,Is there any sand that is soft?,yes,yes,"Yes, there is sand that is soft.",1,n317260.jpg,1,1,yes,2,1
6940,20302785,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n318684.jpg,Are there either any fences or flags?,yes,no,"Yes, there is a fence.",0,n318684.jpg,1,0,no,2,0
6941,2075825,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n315859.jpg,How big is the airplane?,small,small,The airplane is small.,1,n315859.jpg,1,1,small,2,1
6942,202073362,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n219840.jpg,Is the sky both wide and cloudy?,yes,yes,"Yes, the sky is wide and cloudy.",1,n219840.jpg,1,1,yes,2,1
6943,201412471,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n143672.jpg,Are the skis dry or wet?,wet,dry,The skis are wet.,0,n143672.jpg,1,0,dry,2,0
6944,201654537,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n6309.jpg,Is the car to the left or to the right of the cart?,right,right,The car is to the right of the cart.,1,n6309.jpg,1,1,right,2,1
6945,201866743,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n211324.jpg,Is the small baby on a bicycle?,yes,no,"Yes, the baby is on a bicycle.",0,n211324.jpg,1,0,no,2,0
6946,20652581,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n400036.jpg,Which shape is the soccer ball that is above the tree?,round,round,The soccer ball is round.,1,n400036.jpg,1,1,round,2,1
6947,20468822,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n171169.jpg,What is that trailer in front of?,trees,horse,The trailer is in front of the trees.,0,n171169.jpg,1,0,horse,2,0
6948,20468823,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n171169.jpg,What is the trailer in front of?,trees,horse,The trailer is in front of the trees.,0,n171169.jpg,1,0,horse,2,0
6949,20117995,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n494677.jpg,How large is the animal on the field?,large,large,The elephant is large.,1,n494677.jpg,1,1,large,3,1
6950,20468821,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n171169.jpg,What vehicle is in front of the trees?,trailer,horse,The vehicle is a trailer.,0,n171169.jpg,1,0,horse,2,0
6951,20468534,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n171169.jpg,What animal are the trees behind of?,horse,horse,The trees are behind the horse.,1,n171169.jpg,1,1,horse,3,1
6952,20468536,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n171169.jpg,"What animal are the trees behind of, a sheep or a horse?",horse,horse,The trees are behind a horse.,1,n171169.jpg,1,1,horse,3,1
6953,202073369,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n219840.jpg,What width is the sky?,wide,horizon,The sky is wide.,0,n219840.jpg,1,0,horizon,2,0
6954,201407040,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n282607.jpg,What do both the net and the fence have in common?,color,black,"The color, both the net and the fence are black.",0,n282607.jpg,1,0,black,2,0
6955,20789966,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n475030.jpg,What is the animal on the beach below the sky called?,horse,horse,The animal is a horse.,1,n475030.jpg,1,1,horse,3,1
6956,20300520,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n208302.jpg,Is the tall building below the sky?,yes,no,"Yes, the apartment building is below the sky.",0,n208302.jpg,1,0,no,2,0
6957,20300522,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n208302.jpg,Are there any apartment buildings next to the person that is on the road?,yes,yes,"Yes, there is an apartment building next to the pedestrian.",1,n208302.jpg,1,1,yes,2,1
6958,20894106,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n272313.jpg,Does the sky look cloudy?,no,no,"No, the sky is clear.",1,n272313.jpg,1,1,no,2,1
6959,201976395,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n279173.jpg,Do the jeans and the flags have a different colors?,yes,yes,"Yes, the jeans are blue and the flags are white.",1,n279173.jpg,1,1,yes,0,1
6960,20648340,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n471866.jpg,What race is the motorcycle on the right?,caucasian,a motorcycle,The motorcycle is caucasian.,0,n471866.jpg,1,0,motocross,2,0
6961,20865427,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n143935.jpg,Are there any cows that are not small?,yes,yes,"Yes, there is a large cow.",1,n143935.jpg,1,1,yes,3,1
6962,201935114,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n556604.jpg,What is in front of the building that is not short?,lamp,people,The lamp is in front of the building.,0,n556604.jpg,1,0,people,2,0
6963,202100357,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n386688.jpg,Which kind of watercraft is below the airplane?,sailboat,sailboats,The watercraft is a sailboat.,0,n386688.jpg,1,1,sailboats,2,1
6964,201462226,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n508641.jpg,Does the helmet look black?,yes,no,"Yes, the helmet is black.",0,n508641.jpg,1,0,no,2,0
6965,20903082,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n411121.jpg,Are there any people to the left of the vehicle in the center of the picture?,no,no,"No, the person is to the right of the van.",1,n411121.jpg,1,1,no,2,1
6966,20320253,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n206358.jpg,Is the road that is made of asphalt narrow or wide?,wide,wide,The road is wide.,1,n206358.jpg,1,1,wide,2,1
6967,20491856,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n335542.jpg,Which kind of animal is tall?,bear,polar bear,The animal is a bear.,0,n335542.jpg,1,1,bear,3,1
6968,202262561,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n538039.jpg,Who is the man on the grass hugging?,woman,the woman,The man is hugging the woman.,0,n538039.jpg,1,1,a woman,2,1
6969,20299585,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n195925.jpg,Is the mountain behind a bridge?,yes,yes,"Yes, the mountain is behind a bridge.",1,n195925.jpg,1,1,yes,2,1
6970,20922883,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n480253.jpg,Are the trees behind the fire truck beautiful or ugly?,ugly,beautiful,The trees are ugly.,0,n480253.jpg,1,0,beautiful,2,0
6971,202257177,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n92308.jpg,Does the path have tan color and long length?,yes,yes,"Yes, the path is tan and long.",1,n92308.jpg,1,1,yes,2,1
6972,20863391,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n14.jpg,Who is riding a motorcycle?,cyclist,a man,The bicyclist is riding a motorcycle.,0,n14.jpg,1,0,a man,2,0
6973,20836344,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n507959.jpg,What color are the boats?,white,white,The boats are white.,1,n507959.jpg,1,1,white,2,1
6974,2059610,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n130638.jpg,Who is in front of the fence?,batter,umpire,The batter is in front of the fence.,0,n130638.jpg,1,0,the batter,3,1
6975,20120466,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n117888.jpg,What is the color of the sand that is not thick?,beige,white,The sand is beige.,0,n117888.jpg,1,0,white,2,0
6976,20863392,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n14.jpg,Who is riding the motorcycle?,cyclist,a man,The bicyclist is riding a motorcycle.,0,n14.jpg,1,0,a man,2,0
6977,202053044,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n334278.jpg,Is the grassy field surrounded by the fence?,yes,yes,"Yes, the field is surrounded by the fence.",1,n334278.jpg,1,1,yes,2,1
6978,201273293,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n46510.jpg,What is the sign that the sticker is stuck on?,street sign,pedestrian crossing sign,The sign is a street sign.,0,n46510.jpg,1,0,pedestrian crossing sign,2,0
6979,201273290,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n46510.jpg,What is stuck on the street sign?,sticker,stickers,The sticker is stuck on the street sign.,0,n46510.jpg,1,1,stickers,2,1
6980,201336993,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n329479.jpg,Are the trees tall and red?,no,no,"No, the trees are tall but green.",1,n329479.jpg,1,1,no,2,1
6981,202073332,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n219840.jpg,Do you see a deer there that is not beautiful?,no,no,"No, there is a deer but it is beautiful.",1,n219840.jpg,1,1,no,3,1
6982,201346320,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n131634.jpg,Are both the motorcycle and the car made of the same material?,yes,no,"Yes, both the motorcycle and the car are made of metal.",0,n131634.jpg,1,0,no,2,0
6983,201864381,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n481655.jpg,Is the batter to the right of a helmet?,no,yes,"No, the batter is to the right of a catcher.",0,n481655.jpg,1,0,yes,2,0
6984,201346328,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n131634.jpg,Are both the tree and the motorbike made of the same material?,no,no,"No, the tree is made of wood and the motorbike is made of metal.",1,n131634.jpg,1,1,no,2,1
6985,20929272,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n9181.jpg,What do both the vest and the wheelchair have in common?,color,they are red,"The color, both the vest and the wheelchair are black.",0,n9181.jpg,1,0,are red,2,0
