,ques_id,question,image_id,answer_type,question_type,gt_answer,pred,acc,beam_scores,expert_route,id
2509,2521375,What vegetables should i eat everyday?,252137,other,five,"['carrots', 'carrots', 'carrots', 'carrots', 'carrots', 'carrots', 'carrot', 'carrot', 'carrot', 'carrot']",carrot,100.0,0.025924567133188248,"[0, 1, 0, 1, 0, 0]",11.0
2510,3120815,Which author created this character?,312081,other,other,"['dr seuss', 'dr seuss', 'dr seuss', 'dr seuss', 'dr seuss', 'dr seuss', 'dr seuss', 'dr seuss', 'dr seuss', 'dr seuss']",dr seuss,100.0,0.020435193553566933,"[0, 1, 0, 1, 0, 0]",21.0
2511,2347795,What is inside that sandwhich?,234779,other,five,"['meat', 'meat', 'meat', 'meat', 'meat', 'meat', 'mince', 'mince', 'hamburger ketchup', 'hamburger ketchup']",chili,0.0,0.0237568486481905,"[0, 1, 0, 1, 0, 0]",4.0
2512,4876125,What event is this at?,487612,other,three,"['kite festival', 'kite festival', 'kite festival', 'kite festival', 'kite flying event', 'kite flying event', 'hot air balloon festival', 'hot air balloon festival', 'fair', 'fair']",festival,0.0,0.019943302497267723,"[0, 1, 0, 1, 1, 0]",9.0
2513,1765275,What kind of bird is that?,176527,other,eight,"['seagull', 'seagull', 'seagull', 'seagull', 'pelican', 'pelican', 'seagul', 'seagul', 'dove', 'dove']",seagull,100.0,0.020020466297864914,"[1, 0, 1, 0, 1, 0]",6.0
2514,1688905,What company made this vehicle?,168890,other,one,"['vespa', 'vespa', 'vespa', 'vespa', 'vespa', 'vespa', 'vespa', 'vespa', 'honda', 'honda']",honda,60.0,0.02162061259150505,"[1, 1, 0, 1, 0, 0]",13.0
2515,5072745,What do you do in this room?,507274,other,seven,"['bathe', 'bathe', 'bathe', 'bathe', 'bathe', 'bathe', 'bathe', 'bathe', 'bath', 'bath']",bathe,100.0,0.02353905886411667,"[1, 0, 1, 1, 0, 0]",2.0
2516,376605,What body part are these sticks traditionally used to clean?,37660,other,three,"['ear', 'ear', 'ear', 'ear', 'ear', 'ear', 'ears', 'ears', 'ears', 'ears']",teeth,0.0,0.02032335288822651,"[0, 1, 0, 1, 0, 0]",2.0
2517,4402995,In what part of the world are these a custom?,440299,other,other,"['europe', 'europe', 'europe', 'europe', 'usa', 'usa', 'north america', 'north america', 'west', 'west']",everywhere,0.0,0.018890777602791786,"[1, 0, 1, 1, 0, 0]",7.0
2518,5455835,What shape is used to classify the difficult of this activity?,545583,other,four,"['diamond', 'diamond', 'diamond', 'diamond', 'square', 'square', 'slope', 'slope', 'triangle', 'triangle']",black diamond,0.0,0.018924204632639885,"[1, 0, 1, 0, 1, 0]",17.0
2519,3511405,How do you know they are competing?,351140,other,four,"['number', 'number', 'number', 'number', 'nu ber', 'nu ber', 'race numbers', 'race numbers', 'they have numbers', 'they have numbers']",number,100.0,0.01814183220267296,"[1, 1, 0, 1, 1, 0]",13.0
2520,1106175,What kind of shoes is her wearing?,110617,other,four,"['cleats', 'cleats', 'cleats', 'cleats', 'tennis shoes', 'tennis shoes', 'tennis', 'tennis', 'baseball cleats', 'baseball cleats']",cleats,100.0,0.019398273900151253,"[0, 0, 0, 0, 0, 0]",0.0
2521,3709355,What style of skateboarding is depicted?,370935,other,four,"['freestyle', 'freestyle', 'freestyle', 'freestyle', '1 with 4 wheel', '1 with 4 wheel', 'street', 'street', 'trick', 'trick']",trick,60.0,0.017739281058311462,"[1, 0, 0, 0, 1, 0]",15.0
2522,3391775,What types of seats are these?,339177,other,other,"['stools', 'stools', 'stools', 'stools', 'stools', 'stools', 'wood', 'wood', 'wood', 'wood']",chairs,0.0,0.020678378641605377,"[1, 0, 1, 1, 0, 1]",20.0
2523,5174545,What is most famous internet animal?,517454,other,eight,"['cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'ugly cat', 'ugly cat', 'grumpy cat', 'grumpy cat']",cat,100.0,0.017834262922406197,"[0, 0, 0, 1, 0, 0]",25.0
2524,1589645,In what country can you see this?,158964,other,six,"['vietnam', 'vietnam', 'vietnam', 'vietnam', 'thailand', 'thailand', 'egypt', 'egypt', 'spain', 'spain']",america,0.0,0.017435086891055107,"[1, 0, 1, 0, 1, 0]",13.0
2525,4078255,What breed of animal is on the picture?,407825,other,three,"['penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'emperor penguin', 'emperor penguin']",penguin,100.0,0.02182900160551071,"[0, 1, 0, 1, 0, 0]",28.0
2526,3893155,What genre are these books?,389315,other,three,"['fiction', 'fiction', 'fiction', 'fiction', 'romance', 'romance', 'thriller', 'thriller', 'history', 'history']",fiction,100.0,0.025256047025322914,"[0, 1, 0, 1, 0, 0]",31.0
2527,1024005,What type of disability does that vehicle's sign say it can accommodate?,102400,other,one,"['wheelchair', 'wheelchair', 'wheelchair', 'wheelchair', 'handicap', 'handicap', 'handicap', 'handicap', 'wheelchair disabilities', 'wheelchair disabilities']",wheelchair,100.0,0.02181915193796158,"[1, 1, 0, 1, 0, 0]",19.0
2528,4496385,What is this area of a town?,449638,other,six,"['downtown', 'downtown', 'downtown', 'downtown', 'downtown', 'downtown', 'park', 'park', 'park', 'park']",city,0.0,0.02082313783466816,"[1, 0, 1, 0, 1, 0]",9.0
2529,2287495,What is this used for?,228749,other,five,"['eating', 'eating', 'eating', 'eating', 'food', 'food', 'dinner', 'dinner', 'nourishment', 'nourishment']",eat,0.0,0.028319114819169044,"[0, 1, 0, 1, 0, 0]",20.0
2530,4825855,What are these trains used for?,482585,other,one,"['carry passengers', 'carry passengers', 'passengers', 'passengers', 'transportation', 'transportation', 'travel', 'travel', 'transport', 'transport']",transportation,60.0,0.017956126481294632,"[1, 0, 1, 1, 1, 0]",15.0
2531,1859035,What is the long tall white pole for?,185903,other,other,"['light', 'light', 'flags', 'flags', 'utility', 'utility', 'flag', 'flag', 'light pole', 'light pole']",signal,0.0,0.020812779664993286,"[1, 0, 1, 1, 0, 1]",15.0
2532,1967065,How long do these animals live?,196706,other,eight,"['50 years', '50 years', '50 years', '50 years', '15 years', '15 years', '40 years', '40 years', 'long time', 'long time']",20 years,0.0,0.017886735498905182,"[0, 1, 1, 0, 1, 0]",30.0
2533,3275655,This motorcycle has what stroke engine?,327565,other,one,"['4', '4', '4', '4', '1', '1', '3 stroke', '3 stroke', '2', '2']",2,60.0,0.017753293737769127,"[1, 1, 1, 0, 1, 0]",18.0
2534,4660055,What is the company name for this airplane?,466005,other,two,"['boeing', 'boeing', 'boeing', 'boeing', 'delta', 'delta', 'us airlines', 'us airlines', 'american', 'american']",american,60.0,0.024400657042860985,"[1, 1, 0, 1, 0, 0]",23.0
2535,2559175,When was this mode of transportation invented?,255917,other,one,"['1886', '1886', '1886', '1886', '1886', '1886', '1920s', '1920s', '1885', '1885']",1886,100.0,0.020885352045297623,"[1, 1, 0, 1, 0, 0]",24.0
2536,4200905,What style saddle are the riders using?,420090,other,eight,"['western', 'western', 'western', 'western', 'leather', 'leather', 'leather', 'leather', 'english', 'english']",western,100.0,0.019324522465467453,"[1, 0, 1, 0, 0, 1]",10.0
2537,1760785,What breed is the black and white animal next to the sheep?,176078,other,eight,"['shepherd', 'shepherd', 'shepherd', 'shepherd', 'border collie', 'border collie', 'border collie', 'border collie', 'american', 'american']",border collie,100.0,0.02043003775179386,"[0, 0, 0, 0, 1, 0]",12.0
2538,2834985,How fast could you travel on this?,283498,other,one,"['very fast', 'very fast', 'very fast', 'very fast', 'fast', 'fast', '500 mph', '500 mph', 'extremely', 'extremely']",500 mph,60.0,0.018723303452134132,"[1, 1, 1, 0, 1, 0]",3.0
2539,4169605,What flavor is the cake?,416960,other,five,"['chocolate', 'chocolate', 'chocolate', 'chocolate', 'chocolate', 'chocolate', 'chocolate', 'chocolate', 'chocolate', 'chocolate']",chocolate,100.0,0.029255742207169533,"[0, 1, 0, 1, 0, 0]",7.0
2540,5330395,What goes in the container next to the benches?,533039,other,three,"['trash', 'trash', 'trash', 'trash', 'trash', 'trash', 'trash', 'trash', 'garbage', 'garbage']",trash,100.0,0.019298624247312546,"[1, 0, 0, 1, 0, 0]",12.0
2541,522325,What is generally in the drawer next to the bed?,52232,other,three,"['bible', 'bible', 'bible', 'bible', 'makeup', 'makeup', 'gun', 'gun', 'bible and phone bookam', 'bible and phone bookam']",clothes,0.0,0.02192031778395176,"[1, 0, 1, 1, 0, 1]",1.0
2542,3895325,What part of the building is the person standing on?,389532,other,seven,"['roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof', 'roof']",roof,100.0,0.020228276029229164,"[1, 0, 1, 1, 1, 1]",14.0
2543,1639295,Taking a ride on one of these may cause what kind of sickness?,163929,other,seven,"['sea', 'sea', 'sea', 'sea', 'sea', 'sea', 'seasick', 'seasick', 'sea sickness', 'sea sickness']",seasickness,0.0,0.019890740513801575,"[1, 0, 0, 0, 1, 1]",13.0
2544,713845,What do we call a place like this with many cars?,71384,other,one,"['parking lot', 'parking lot', 'parking lot', 'parking lot', 'parking lot', 'parking lot', 'parking lot', 'parking lot', 'parking llot', 'parking llot']",parking lot,100.0,0.01988011971116066,"[1, 0, 1, 1, 1, 0]",21.0
2545,949265,What tv show is this backpack from?,94926,other,eight,"['dora explorer', 'dora explorer', 'dora explorer', 'dora explorer', 'blues clues', 'blues clues', 'cartoon show', 'cartoon show', 'dora', 'dora']",cartoon,0.0,0.019556831568479538,"[0, 1, 0, 1, 0, 0]",3.0
2546,761385,What vitamins does this vegetable contain?,76138,other,five,"['vitamin c', 'vitamin c', 'vitamin c', 'vitamin c', 'vitamin e', 'vitamin e', 'vitamin', 'vitamin', 'd', 'd']",c,0.0,0.02443677932024002,"[0, 1, 0, 1, 0, 0]",22.0
2547,3703995,The vegetables shown before you is good for which parts of the body?,370399,other,five,"['heart', 'heart', 'heart', 'heart', 'immunte system', 'immunte system', 'digestive', 'digestive', 'total body', 'total body']",heart,100.0,0.02513899654150009,"[0, 1, 0, 1, 0, 0]",13.0
2548,5105155,What type of walkway is pictured?,510515,other,eight,"['stone path', 'stone path', 'stone path', 'stone path', 'bridge', 'bridge', 'stone', 'stone', 'stonepath', 'stonepath']",garden,0.0,0.02108864113688469,"[0, 0, 1, 1, 0, 1]",24.0
2549,4591415,In what country would you find this hat?,459141,other,six,"['vietnam', 'vietnam', 'vietnam', 'vietnam', 'china', 'china', 'china', 'china', 'japan', 'japan']",vietnam,100.0,0.017764125019311905,"[1, 0, 0, 0, 0, 0]",30.0
2550,5274975,Is this a desktop or laptop computer?,527497,other,nine,"['desktop', 'desktop', 'desktop', 'desktop', 'desktop', 'desktop', 'desktop', 'desktop', 'desktop', 'desktop']",desktop,100.0,0.018935197964310646,"[0, 1, 1, 1, 0, 1]",21.0
2551,5039515,What type of breed are the two birds in the photo?,503951,other,eight,"['canary', 'canary', 'parrot', 'parrot', 'parakeet', 'parakeet', 'parrots', 'parrots', 'cockatoo', 'cockatoo']",parrot,60.0,0.018756387755274773,"[0, 0, 0, 0, 1, 0]",2.0
2552,1587985,What process is used to make that umbrella green?,158798,other,other,"['dye', 'dye', 'dye', 'dye', 'died', 'died', 'coloring', 'coloring', 'dying', 'dying']",dye,100.0,0.018339138478040695,"[0, 0, 1, 1, 0, 0]",19.0
2553,4910625,What color is the skin of the vegetable used to make these fried sticks?,491062,other,five,"['brown', 'brown', 'brown', 'brown', 'brown', 'brown', 'red', 'red', 'green', 'green']",red,60.0,0.02319401130080223,"[0, 1, 1, 1, 0, 0]",17.0
2554,3107705,What kind of sandwhich is that?,310770,other,five,"['chicken', 'chicken', 'chicken', 'chicken', 'poboy', 'poboy', 'sub', 'sub', 'shrimp', 'shrimp']",hot dog,0.0,0.02572641335427761,"[0, 1, 0, 1, 0, 0]",22.0
2555,921775,How long would it usually take to bake this kind of cake?,92177,other,five,"['2 hours', '2 hours', '2 hours', '2 hours', '2 3 hours', '2 3 hours', '50 minutes', '50 minutes', '1 hour', '1 hour']",1 hour,60.0,0.023678841069340706,"[0, 1, 0, 1, 0, 0]",30.0
2556,3956335,What kind of boat is this?,395633,other,one,"['tug', 'tug', 'tug', 'tug', 'tug', 'tug', 'ship', 'ship', 'tugboat', 'tugboat']",tug,100.0,0.019009318202733994,"[1, 0, 1, 1, 1, 0]",16.0
2557,1453255,What part of this back does this pillow support?,145325,other,three,"['lower', 'lower', 'lower', 'lower', 'lower', 'lower', 'lumbar', 'lumbar', 'lumbar', 'lumbar']",neck,0.0,0.019151052460074425,"[1, 0, 0, 1, 0, 1]",9.0
2558,657365,Name the material used to make this ball shown in this picture?,65736,other,four,"['felt', 'felt', 'felt', 'felt', 'rubber', 'rubber', 'rubber', 'rubber', 'plastic', 'plastic']",rubber,100.0,0.017744246870279312,"[0, 1, 1, 0, 1, 0]",8.0
2559,2102305,What branch of the military is this woman from?,210230,other,other,"['army', 'army', 'army', 'army', 'navy', 'navy', 'navy', 'navy', 'marines', 'marines']",navy,100.0,0.0197299737483263,"[0, 1, 0, 0, 0, 0]",3.0
2560,371495,Name the flooring type shown in this picture?,37149,other,three,"['hardwood', 'hardwood', 'hardwood', 'hardwood', 'hardwood', 'hardwood', 'wood', 'wood', 'wood', 'wood']",wood,100.0,0.018914563581347466,"[1, 1, 1, 1, 0, 0]",20.0
2561,1868735,What type of boat is this?,186873,other,one,"['canoe', 'canoe', 'canoe', 'canoe', 'canoe', 'canoe', 'canoe', 'canoe', 'rowboat', 'rowboat']",canoe,100.0,0.0195971317589283,"[1, 0, 1, 0, 1, 1]",27.0
2562,5525075,What language is on the sign?,552507,other,other,"['russian', 'russian', 'russian', 'russian', 'russia', 'russia', 'iraqi', 'iraqi', 'thai', 'thai']",russian,100.0,0.03307770937681198,"[1, 1, 0, 1, 0, 0]",15.0
2563,4447775,What do you put inside these bags?,444777,other,other,"['books', 'books', 'books', 'books', 'clothes', 'clothes', 'clothes', 'clothes', 'belongings', 'belongings']",clothes,100.0,0.019646186381578445,"[1, 0, 0, 1, 0, 1]",0.0
2564,4050075,What type of trees are growing in this photo?,405007,other,seven,"['cherry', 'cherry', 'cherry', 'cherry', 'aporcot', 'aporcot', 'cherry blossoms', 'cherry blossoms', 'pine', 'pine']",maple,0.0,0.020839812234044075,"[1, 0, 1, 0, 1, 0]",5.0
2565,4271115,What kind of craft is pulling the two people?,427111,other,one,"['speedboat', 'speedboat', 'speedboat', 'speedboat', 'speedboat', 'speedboat', 'boat', 'boat', 'boat', 'boat']",boat,100.0,0.019109847024083138,"[1, 0, 1, 0, 1, 1]",24.0
2566,24535,What reason might one have for sitting here?,2453,other,other,"['bored', 'bored', 'relax', 'relax', 'to rest', 'to rest', 'rest', 'rest', 'relaxing', 'relaxing']",rest,60.0,0.01864812523126602,"[1, 1, 0, 1, 1, 0]",25.0
2567,1704255,What is the reason for piling these appliances up in the parking lot?,170425,other,three,"['trash', 'trash', 'trash', 'trash', 'remodel', 'remodel', 'disposal', 'disposal', 'for sanitation to pick them up', 'for sanitation to pick them up']",trash,100.0,0.018806401640176773,"[0, 1, 0, 1, 0, 0]",20.0
2568,5081655,What type of fuel does this vehicle use?,508165,other,one,"['diesel', 'diesel', 'diesel', 'diesel', 'gasoline', 'gasoline', 'gas', 'gas', 'petroleum', 'petroleum']",diesel,100.0,0.01975049450993538,"[1, 1, 1, 0, 1, 0]",0.0
2569,3999215,Why would we suspect that these bears are male and female?,399921,other,eight,"['kissing', 'kissing', 'kissing', 'kissing', 'about to mate', 'about to mate', 'investigating each other', 'investigating each other', 'love', 'love']",mating,0.0,0.01955888420343399,"[0, 0, 1, 0, 1, 1]",9.0
2570,3959755,Name the kind of wood stored in this picture?,395975,other,three,"['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'firewood', 'firewood', 'pine', 'pine']",firewood,60.0,0.021301038563251495,"[1, 0, 1, 1, 0, 1]",31.0
2571,1891525,What military branch is she in?,189152,other,eight,"['army', 'army', 'army', 'army', 'army', 'army', 'marines', 'marines', 'national guard', 'national guard']",army,100.0,0.018544889986515045,"[0, 1, 0, 1, 0, 0]",18.0
2572,389195,These animals are found in what area of the world?,38919,other,eight,"['north america', 'north america', 'north america', 'north america', 'usa', 'usa', 'arizona', 'arizona', 'american west', 'american west']",mexico,0.0,0.020076049491763115,"[1, 0, 1, 0, 1, 1]",19.0
2573,5212215,What kind of sport is this bike used for?,521221,other,one,"['motocross', 'motocross', 'motocross', 'motocross', 'motocross', 'motocross', 'bmx', 'bmx', 'motorcross', 'motorcross']",dirt bike,0.0,0.01795375347137451,"[1, 1, 1, 1, 0, 0]",15.0
2574,1547015,This furred creature is likely to chase what lover of cheese?,154701,other,eight,"['mouse', 'mouse', 'mouse', 'mouse', 'mouse', 'mouse', 'mouse', 'mouse', 'mouse', 'mouse']",mouse,100.0,0.019054166972637177,"[0, 0, 1, 0, 0, 0]",7.0
2575,5098195,What type of project do these items need to be used?,509819,other,three,"['sewing', 'sewing', 'sewing', 'sewing', 'tailar', 'tailar', 'clothing making', 'clothing making', 'clothes alterations', 'clothes alterations']",sew,0.0,0.02259265072643757,"[0, 1, 0, 1, 0, 0]",31.0
2576,1436445,Who is this famously named after?,143644,other,three,"['teddy roosevelt', 'teddy roosevelt', 'teddy roosevelt', 'teddy roosevelt', 'president teddy roosevelt', 'president teddy roosevelt', 'theodore roosvelt', 'theodore roosvelt', 'theodore roosevelt', 'theodore roosevelt']",teddy roosevelt,100.0,0.021283036097884178,"[0, 1, 0, 1, 0, 0]",17.0
2577,1898455,What kind of shoes are in this picture?,189845,other,three,"['wedges', 'wedges', 'wedges', 'wedges', 'wedges', 'wedges', 'heels', 'heels', 'sandal pumps', 'sandal pumps']",sandals,0.0,0.01874885894358158,"[0, 0, 0, 0, 0, 0]",7.0
2578,3403865,What is parked along the curb?,340386,other,one,"['bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'bus', 'school bus', 'school bus']",bus,100.0,0.018783628940582275,"[1, 0, 1, 1, 0, 0]",8.0
2579,3409225,Name the material used to make this sitting bench shown in this picture?,340922,other,three,"['granite', 'granite', 'granite', 'granite', 'marble', 'marble', 'camera', 'camera', 'concrete', 'concrete']",concrete,60.0,0.01951681077480316,"[1, 1, 0, 1, 0, 0]",4.0
2580,5581375,Where is this food served?,558137,other,five,"['food truck', 'food truck', 'food truck', 'food truck', 'food truck', 'food truck', 'food truck', 'food truck', 'streetcar', 'streetcar']",food truck,100.0,0.020781967788934708,"[0, 1, 0, 1, 0, 0]",12.0
2581,2428705,In what decade was this machine invented?,242870,other,one,"['1900', '1900', '1900', '1900', 'nineteen twenties', 'nineteen twenties', '1860 1870', '1860 1870', ""1930's"", ""1930's""]",1900,100.0,0.017445240169763565,"[1, 0, 0, 0, 0, 0]",30.0
2582,1582795,What is she making?,158279,other,five,"['banana bread', 'banana bread', 'banana bread', 'banana bread', 'mashed bananas', 'mashed bananas', 'mashed bananas', 'mashed bananas', 'banana', 'banana']",banana bread,100.0,0.025019802153110504,"[0, 1, 0, 1, 0, 0]",23.0
2583,1745115,Where would you find these items?,174511,other,other,"['office', 'office', 'office', 'office', 'office', 'office', 'desk', 'desk', 'office or home', 'office or home']",office,100.0,0.01970827206969261,"[0, 0, 1, 1, 0, 1]",24.0
2584,4547515,Which instrument is on the floor?,454751,other,four,"['guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar']",guitar,100.0,0.018380170688033104,"[0, 0, 0, 1, 0, 1]",6.0
2585,2641615,Would a male or female use this bag?,264161,other,three,"['female', 'female', 'female', 'female', 'female', 'female', 'female', 'female', 'female', 'female']",female,100.0,0.01857501082122326,"[0, 1, 1, 1, 0, 0]",25.0
2586,3316425,What kind of food does the restaurant on the sign serve?,331642,other,other,"['fast food', 'fast food', 'fast food', 'fast food', 'burgers', 'burgers', 'burgers', 'burgers', 'hamburgers', 'hamburgers']",donuts,0.0,0.026402119547128677,"[1, 1, 0, 1, 0, 0]",1.0
2587,2725185,What are the ropes on their faces called?,272518,other,eight,"['bridle', 'bridle', 'bridle', 'bridle', 'harness', 'harness', 'harness', 'harness', 'reins', 'reins']",bridle,100.0,0.01746523194015026,"[1, 0, 1, 0, 1, 1]",23.0
2588,4345095,What are these people doing?,434509,other,other,"['riding horses', 'riding horses', 'riding horses', 'riding horses', 'horseback riding', 'horseback riding', 'horseback riding', 'horseback riding', 'riding', 'riding']",riding horses,100.0,0.021242324262857437,"[1, 0, 1, 0, 1, 1]",27.0
2589,2895735,What is this wedding dress made from?,289573,other,three,"['silk', 'silk', 'silk', 'silk', 'silk', 'silk', 'satin', 'satin', 'polyester', 'polyester']",silk,100.0,0.018969181925058365,"[1, 0, 0, 0, 0, 0]",0.0
2590,4682775,How many burners does this stove top have?,468277,other,three,"['4', '4', '4', '4', '4', '4', '4', '4', '4', '4']",4,100.0,0.02251257933676243,"[1, 0, 1, 1, 0, 0]",7.0
2591,3084305,What kind of food is this?,308430,other,five,"['stir fry', 'stir fry', 'stir fry', 'stir fry', 'cassorole', 'cassorole', 'stirfry', 'stirfry', 'vegetarian', 'vegetarian']",stir fry,100.0,0.025432318449020386,"[0, 1, 0, 1, 0, 0]",5.0
2592,1569285,What model is the car?,156928,other,one,"['ford', 'ford', 'ford', 'ford', 'ram', 'ram', 'dodge', 'dodge', 'dodge ram srt 10', 'dodge ram srt 10']",ram,60.0,0.018830351531505585,"[0, 1, 0, 1, 0, 0]",4.0
2593,5289055,What mini van is that?,528905,other,four,"['honda', 'honda', 'honda', 'honda', 'volkswagon', 'volkswagon', 'chevy', 'chevy', 'white', 'white']",volkswagen,0.0,0.018257390707731247,"[1, 0, 1, 0, 1, 0]",15.0
2594,754795,What kind of climate do you typically find these?,75479,other,eight,"['desert', 'desert', 'desert', 'desert', 'hot', 'hot', 'arrid', 'arrid', 'hot arrid', 'hot arrid']",desert,100.0,0.02247346192598343,"[1, 0, 1, 0, 1, 1]",20.0
2595,2556315,Which serial killer operated an establishment such as this?,255631,other,seven,"['norman bates', 'norman bates', 'norman bates', 'norman bates', 'physcopath', 'physcopath', 'bundy', 'bundy', 'craiglist', 'craiglist']",ted bundy,0.0,0.018083982169628143,"[1, 0, 1, 1, 0, 0]",1.0
2596,30015,What are these pastries made of?,3001,other,five,"['dough', 'dough', 'dough', 'dough', 'dough', 'dough', 'flour', 'flour', 'sugar dough flavoring', 'sugar dough flavoring']",dough,100.0,0.023870015516877174,"[0, 1, 0, 1, 0, 0]",14.0
2597,295965,Does this look more like a home or a hotel?,29596,other,three,"['hotel', 'hotel', 'hotel', 'hotel', 'hotel', 'hotel', 'hotel', 'hotel', 'hotel', 'hotel']",hotel,100.0,0.020579030737280846,"[1, 0, 1, 1, 0, 1]",9.0
2598,3446545,Why animal is this artifact modeled on?,344654,other,other,"['elephant', 'elephant', 'elephant', 'elephant', 'elephant', 'elephant', 'elephant', 'elephant', 'elephant', 'elephant']",elephant,100.0,0.01921505481004715,"[0, 1, 0, 1, 0, 0]",30.0
2599,1758645,What kind of chair is the tennis player sitting in?,175864,other,four,"['folding', 'folding', 'folding', 'folding', 'lawn', 'lawn', 'directors', 'directors', 'folding chair', 'folding chair']",folding,100.0,0.017226876690983772,"[0, 0, 1, 1, 1, 1]",5.0
2600,2763235,When was this type of vehicle created?,276323,other,one,"['1885', '1885', '1885', '1885', '1885', '1885', '1920', '1920', '1900', '1900']",1894,0.0,0.02044558711349964,"[1, 0, 1, 0, 1, 1]",15.0
2601,2980675,What is the name of the beer?,298067,other,two,"['kingfish', 'kingfish', 'kingfish', 'kingfish', 'kingfish', 'kingfish', 'kingfish', 'kingfish', 'kingfisher', 'kingfisher']",kingfisher,60.0,0.03882649540901184,"[0, 1, 0, 1, 0, 0]",0.0
2602,4104935,In which us states are these fruits commonly grown?,410493,other,eight,"['florida', 'florida', 'florida', 'florida', 'florida', 'florida', 'florida', 'florida', 'florida and california', 'florida and california']",florida,100.0,0.019970066845417023,"[0, 1, 0, 1, 1, 0]",1.0
2603,4927855,Why is this food on that type of paper?,492785,other,five,"['sandwich', 'sandwich', 'sandwich', 'sandwich', 'sandwich', 'sandwich', 'take out', 'take out', 'fast food', 'fast food']",advertisement,0.0,0.02720857970416546,"[0, 1, 0, 1, 0, 0]",6.0
2604,1623665,What does the blue p represent?,162366,other,two,"['pay here', 'pay here', 'pay here', 'pay here', 'parking', 'parking', 'parking', 'parking', 'pay', 'pay']",parking,100.0,0.02539794333279133,"[1, 1, 0, 1, 0, 0]",31.0
2605,676085,Who rides in this?,67608,other,one,"['passengers', 'passengers', 'passengers', 'passengers', 'pilot', 'pilot', 'people', 'people', 'passangers', 'passangers']",people,60.0,0.02480066940188408,"[1, 0, 1, 0, 1, 0]",13.0
2606,2480875,What country is this bus in?,248087,other,one,"['india', 'india', 'india', 'india', 'mexico', 'mexico', 'tailand', 'tailand', 'uk', 'uk']",usa,0.0,0.019420672208070755,"[1, 1, 0, 1, 0, 0]",19.0
2607,4112775,Who invented these items?,411277,other,other,"['bill gates', 'bill gates', 'bill gates', 'bill gates', 'charles babbage', 'charles babbage', 'osborne', 'osborne', 'adam osborne', 'adam osborne']",bill gates,100.0,0.02422628365457058,"[0, 1, 0, 1, 0, 0]",7.0
2608,2432605,What kind of cell phone does this person have?,243260,other,seven,"['nokia', 'nokia', 'nokia', 'nokia', 'mobile', 'mobile', 'flip', 'flip', 'iphone', 'iphone']",blackberry,0.0,0.019655823707580566,"[0, 1, 0, 0, 1, 1]",19.0
2609,3443085,What building might this be found in?,344308,other,three,"['hotel', 'hotel', 'hotel', 'hotel', 'hotel', 'hotel', 'hotel', 'hotel', 'house', 'house']",hotel,100.0,0.021862167865037918,"[1, 0, 1, 1, 0, 1]",30.0
2610,4563775,What kind of recipes could one make with this?,456377,other,five,"['salad', 'salad', 'salad', 'salad', 'salad', 'salad', 'salads', 'salads', 'brussel sprouts', 'brussel sprouts']",salad,100.0,0.026332221925258636,"[0, 1, 0, 1, 0, 0]",8.0
2611,4075245,What is the plate made out of?,407524,other,five,"['ceramic', 'ceramic', 'ceramic', 'ceramic', 'porcelain', 'porcelain', 'glass', 'glass', 'china', 'china']",ceramic,100.0,0.02753634564578533,"[0, 1, 0, 1, 0, 0]",8.0
2612,2040595,Is this fresh water or salt water?,204059,other,other,"['fresh', 'fresh', 'fresh', 'fresh', 'fresh', 'fresh', 'fresh', 'fresh', 'fresh', 'fresh']",fresh,100.0,0.019056787714362144,"[1, 0, 1, 0, 1, 1]",28.0
2613,1686835,Which item shown here is a compound word derived from the name of the human cranium and the telephone?,168683,other,two,"['headphone', 'headphone', 'headphone', 'headphone', 'headset', 'headset', 'computer', 'computer', 'headphones', 'headphones']",headset,60.0,0.023670583963394165,"[0, 1, 0, 1, 0, 0]",0.0
2614,1984165,How were these two photos combined into one image?,198416,other,other,"['photoshop', 'photoshop', 'photoshop', 'photoshop', 'photoshop', 'photoshop', 'photo program', 'photo program', 'sitting next to each other', 'sitting next to each other']",photoshop,100.0,0.021196827292442322,"[0, 1, 0, 1, 0, 0]",18.0
2615,3515305,What do people do in these brown objects?,351530,other,seven,"['sit', 'sit', 'sit', 'sit', 'sit', 'sit', 'sit', 'sit', 'sit down', 'sit down']",sit,100.0,0.01993042603135109,"[1, 0, 1, 0, 1, 1]",14.0
2616,4936825,Which direction would i turn to drive to go to casper?,493682,other,one,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']",right,0.0,0.026781678199768066,"[1, 1, 0, 1, 0, 0]",25.0
2617,1521205,What are his tires made out of?,152120,other,one,"['rubber', 'rubber', 'rubber', 'rubber', 'rubber', 'rubber', 'rubber', 'rubber', 'rubber', 'rubber']",rubber,100.0,0.019132331013679504,"[1, 0, 1, 0, 1, 0]",2.0
